record_id,title,content,publication_date
846314,"biarin saya gak jadi kepala, tetapi nanti saya akan masuk kedalam kepala dan menjadi isi kepala nya kepala.","biarin saya gak jadi kepala, tetapi nanti saya akan masuk kedalam kepala dan menjadi isi kepala nya kepala.",23-oct-19
846870,pt waskita karya tidak mengeluarkan undangan tes tahap seleksi untuk tanggal 12 dan 13 juli 2019,waspada!!! berita hoax yang beredar terkait undangan panggilan tes tahap seleksi waskita (interview) pada 12 – 13 juli 2019. pt waskita karya (persero) tbk tidak pernah mengeluarkan undangan & panggilan tersebut,12-jul-19
847192,biar melek ahk yg mau bubarin fpi...,"biar melek ahk yg mau bubarin fpi…,",9-may-19
847243,kepala bpkh sebut uang bpkh menipis,"begitu saudi arabiya menambah kuota haji tahun ini 10 ribu seat, cari duit subsidinya 300 milyar sudah pontang panting. kepala bpkh sebut uang bpkh menipis. bagaimana mau cari duit 441 trilyun memindahkan ibukota negara?",2-may-19
847901,pria bule yang hadir pada debat pilpres perdana ialah konsultan politik prabowo - sandi,"konsultan dibayar mahal… si asing yang punya kepentingan.. kok malah wowo dan uno lebih ngalor ngidul, n’hoax.. debat pilpres, ditonton seluruh rakyat indonesia kok malah pijet …pijetan…joget bak orang stresssss…",21-jan-19
848042,foto terdapat simbol salib di dada sandiaga uno saat di gereja,"katanya ulama? katanya santri? ah sudahlah, kelakuan santri dadakan.. #koalisiprabohong",30-dec-18
849146,"viral dua anak ditolak daftar smp di medan karena tak miliki kk, pihak sekolah beri tanggapan","viral dua anak ditolak daftar smp di medan karena tak miliki kk, pihak sekolah beri tanggapan",6-jul-18
849368,tiga bank besar indonesia jatuh ke tangan cina,"ini menandakan ada kepentingan tersembunyi dari menteri bumn rini soemarno. utang itu beban bagi bangsa indonesia khusunya bank-bank tersebut,” jelas seorang pengamat ekonomi muslim. cina sangat berkepentingan menguasai perekonomian indonesia dengan memberikan utangan. “kalau bank bumn sudah dikuasai china, maka dengan mudah negeri tirai bambu itu menguasai indonesia,",19-may-18
849384,tes gula darah untuk menyebarkan aids di medan,"bapak teman segereja kami tadi menjelaskan, mengenai isu tentang ada orang orang isis yang menyamar ada disekitar kita, berkedok pemeriksaan gula darah lah, kolestrol dan sebagainya yang katanya gratis, tapi sebenarnya dari jarum penusuk untuk ambil darah kita itu, mereka menyebarkan virus hiv aids kepada korbannya. yang jadi inceran mereka adalah kita umat nasrani.",17-may-18
849681,pria yang ada dalam video telur palsu meminta maaf,"ternyata setelah di investigasikan kemarin alhamdulillah saya sangat 
bersalah, karena ilmu saya sangat sedikit sekali dan telur yang beredar 
di masyarakat ini tentunya benar-benar asli, tidak ada yang palsu",28-mar-18
849721,ikan plastik dari afrika shop,"hoax makanan berbahan plastik masih saja laku ”dijual”. setelah kubis dan beras plastik, kini malah muncul ikan plastik. informasi palsu itu makin dipercaya karena dilengkapi video.
 salah satu penyebar hoax iklan plastik adalah akun youtube pelpatime pada 10 agustus 2017. video yang ditampilkan adalah potongan-potongan tubuh ikan yang sedang dibersihkan.
 ada juga narasi bahwa ikan yang sedang dibersihkan itu ternyata plastik. baru saja dibeli di sebuah afrika shop di london.",20-mar-18
849772,pesan berantai undangan rakernas atas nama rektor universitas brawijaya,"malam, sy prof.moh.bisri, (wr 1 ub) ada undangan rakernas, peningkatan tenaga kependidikan dari kemenristek dikti yth: sdr.ubaidillah hakim fadly, (mhs fix) no. peserta 09998577 di slgrkan di hotel ibis jkt tgl 13-14 maret, bagi peserta mdpt akomodasi rp. 5 jt. utk penerimaan dana hrp tlp skrg ke panitia di dikti : prof. mulyono.mm, di 085281130634 sdh di tunggu, maaf via sms krn ada acara, undangan bisa di ambil hari kamis di ruangan sy. tks",13-mar-18
850830,polisi: modus pocong begal hoax,berharap berhati2 begal dengan modus pocong bagi pengendara yang lewat jembatan merr arah rungkut wonorejo. waspadalah-waspadalah…,22-jun-17
850974,penculikan anak yang gunakan foto korban perang dan video pembantaian,berikut foto yg di ambil dari beberapa media pasar gelap di negara cina sana yang merupakan sumber pasar gelap organ tubuh yang menjadi incaran adalah anak-anak karena di nilai organ tubuh anak adalah yang paling segar dan sehat karena dalam masa pertumbuhan dan tidak tercerma seperti rokok dan bahan kimia lain sehingga harga jual menjadi sangat tinggi untuk organ tubuh anak-anak setelah organ tubuh di ambil mayat mereka akan menjadi sampah atau di beri makan hewan peliharaan seperti buaya atau makanan kebun binatang yang ada di negara cina sana.,12-mar-17
851133,bahaya anak bermain mandi bola,"ada virus yang menyerang anak-anak setelah bermain di kolam bola. setelah dibawa ke dokter dii rs hasan sadikin ternyata dokter menyimpulkan bahwa anak tersebut terkena virus. virus itu menyebabkan kelumpuhan, akibat virus yang menyebar dari tulang belakang, dan merambat ke otak.",12-feb-17
851654,pbb membantu assad,artikel tersebut mengklaim pbb membantu bashar assad menyerang rumah sakit dengan alat gps yang tertanam dalam baju dokter dari pbb.,22-aug-16
851697,ditemukannya rangka tubuh kaum ad,"masnuss:
 kerangka kaum add… umatnya nabi hud as… mereka di hantam hujan badai dingin 7 hari 8 malam.",9-jul-16
852245,tangkapan layar liat bong presiden lu kaya lagi mau ngambil gaji bulanan ke bos cina,liat bong presiden lu kaya lagi mau ngambil gaji bulanan ke bos cina,1-aug-20
852628,tulisan prof yusril setelah lihat ke dalam,prof yusril setelah lihat ke dalam mgkn tak diera kita. tp anak cucu kita akan berat dlm cengkeraman cina oleh: prof. dr. yusril saya tahu ktk ada didalam jaringan mereka maafkan saya.,27-jun-20
852636,"video luput dari pantauan media, monas menjadi loreng, tolak & cabut ruu hip",luput dari pantauan media monas menjadi loreng tolak & cabut ruu hip,26-jun-20
852753,"kabar gembira menag fachrul razi tarik ucapannya, ibadah haji 2020 bisa dilaksanakan, ini syaratnya","kabar gembira menag fachrul razi tarik ucapannya, ibadah haji 2020 bisa dilaksanakan, ini syaratnya",11-jun-20
853040,hacker masuk wa menempatkan video seks/porno,"tv one baru saja mengeluarkan berita bahwa hacker sudah mulai masuk wa, mereka menempatkan video seks/porno, atau permintaan dana dg berbagai alasan memakai nama anda pada teman2 anda, tanpa anda mengetahuinya.",12-may-20
853881,pesan berantai telah di temukan mayat di depan skolah smp n 6 cirebon,"telah di temukan mayat di depan skolah smp n 6 cirebon dia adalah perempuan siswi smp n 6 kls 7 yg jadi korbannya juga menurut polisi korban di ambil ginjalnya lalu di kubur begitu ajh oleh si pembunuh,kejadian tdi pd jam 3 sore setelah warga setempat menemukan galian yg mencurigakan ahirnya polisi datang & skrg lagi di lakukan otopsi bagi ibu2 bpk2 hati-hati skrg penculikan & pembunuhan terhadap anak sdh masuk ke wilayah tasik ciamis garut , mohon di share,. biar publik tau trim,s",17-feb-20
854268,ahok pelanggan alexis sedang happy dan di urut,ahok pelanggan alexis sedang happy dan di urut.,11-dec-19
854371,"video ruangan kantor komisaris utama pertamina, disegel serikat pekerja pertamina yg menolak ahok","ruangan kantor komisaris utama pertamina, disegel serikat pekerja pertamina yg menolak ahok",23-nov-19
854507,anak2 di china diculik dibekukan organ tubuhnya dijual belikan,"anak -anak diculik dan di jual organ tubuhnya
 anak2 di china diculik dibekukan organ tubuhnya dijual belikan… sekitar 300 dus anak kecil yang di bekukan…. sangat kejam!!!!
 awasi selalu anak anda",22-oct-19
854560,viva.co.id mengakui kekeliruan di judul berita wiranto dikabarkan akan ditusuk orang tak dikenal di banten,"perhatian ini sdh direncanakan dari awal, jangan sampe butak politik & sinetron",11-oct-19
855478,pemungutan suara ulang di banjarsari solo,"pengumuman

pelaksanaan pemungutan suara

hari/tgl : rabu, 26 april 2019

waktu : 07.00 – 13.00

lokasi : tps 14 di rumah bp.y.legimin",25-apr-19
855563,ribuan suara pemilih prabowo hangus karena kecurangan pemilu di turki,"malaysia, qatar, jepang, hongkong, frankfurt kini giliran turki proses pilpres kacau. diperkirakan ribuan suara 02 hangus. jangan biarkan terjadi di dalam negeri. datang ke tps, tusuk prabowo sandi. awasi kotak suara, lawan kecurangan, jangan pulang sebelum menang.",17-apr-19
855620,mahatir mohammad minta china membongkar semua jalan tol,"mahatir mohammad minta kepada negara china untuk membongkar semua jalan tol yg tidak berkualitas. bawa semua ke china mrt, lrt, pembangkit listrik yg rusak semua berkualitas rendah ke negara china dan mahatir mohammad mengusir semua tenaga kerja china serta membuldozer 3 kawasan pabrik di 3 pulau di malaysia…",4-apr-19
856014,polisi mulai intimidasi warga *infoakurat,bocoran survei internal tkn posisi jaenuddin sdh tertinggal 4% dari prabowo. polisi mulai intimidasi warga *infoakurat,2-feb-19
856626,minum air es sebabkan sakit jantung,"tahukah anda jantung kita ini paling pantangannya apa? anda mungkin blm tau, setelah membaca tulisan ini akan kaget!",19-oct-18
857846,klarifikasi mahkamah konstitusi terkait isu anwar usman belum laporkan harta kekayaannya,"“ketua mk dr anwar usman sh mh telah menyerahkan lhkpn kepada direktorat pp lhkpn kpk pada 10 maret 2017. sementara wakil ketua mk prof dr aswanto juga telah menyerahkan lhkpn pada 6 maret 2017,” jelas rubiyo.",4-apr-18
858044,"klarifikasi uin sunan kalijaga dan uii terkait status dosen taw, pelaku penyebaran hoaks anggota mca","klarifikasi uin sunan kalijaga dan uii terkait status dosen taw, pelaku penyebaran hoaks anggota mca",1-mar-18
858314,"muncul kabar honor volunter asian games, ini respons erick thohir",informasi menyimpang tentang kebutuhan sumber daya manusia (sdm) untuk mendukung pelaksanaan asian games 2018 jakarta palembang kembali muncul.,7-jan-18
858382,penolakan ustadz abdul somad di hong kong merupakan pesanan lbp,penolakan ustadz abdul somad di hong kong merupakan pesanan lbp | lbp perintahkan said aqil siradj | said aqil suruh nusron wahid hubungi imigrasi hong kong untuk tolak abdul somad | *infovalid,26-dec-17
858922,saya baru tau kalau shalat ghaib ada sujudnya. pake madzhab abu janda hahaha,saya baru tau kalau shalat ghaib ada sujudnya. pake madzhab abu janda hahaha”,14-sep-17
859055,: red notice interpol untuk penangkapan rizieq shihab,beredar screen shoot dengan penjelasan jika muhammad rezieq shihab telah mendapatkan red notice dari interpol maka akan segera dilakukan penangkapan,19-may-17
859880,film pendek berjudul hoax,film pendek berjudul ‘hoax’,15-jul-16
859969,: dibohongi mie instan,“dibohongi mie instan”,23-apr-16
861090,video indonesia akan bubar,"indonesia akan bubar (oieh: merry riana, seorang mosivator muda indonesia)",23-may-20
861170,"jgn ke lippo dulu sdh zona merah, 14 orang terpapar d lippo","z sampaikan teman2 untuk sementara waktu jgn ke lippo dulu sdh zona merah, 14 orang terpapar d lippo",16-may-20
861424,petugas kebersihan sman 10 yogyakarta positif virus corona,"hari kamis tgl 16 siang, pihak sekolah baru mengetahui bahwa salah satu pegawai cleaning servicenya berstatus otg (tanpa gejala) dan seharusnya menjalani isolasi mandiri sejak senin tgl 13. surat perintah isolasi mandiri dikeluarkan puskesmas gamping setelah hasil rapid testnya positif. ybs ditest karena ayahnya positif covid19 dan sudah dijemput untuk dirawat di rs.",26-apr-20
861919,politisi india: urin dan kotoran sapi jadi obat virus corona,"sapi adalah aset untuk obat-obatan bagi beberapa penyakit termasuk kanker juga telah ditemukan. di rumah sakit ayurvedic di gujarat, pasien kanker diizinkan hidup dengan sapi. kotoran sapi diterapkan pada pasien kanker di sana. mereka diberikan panchamrit yang dibuat dari urin sapi,",12-mar-20
862247,arief budiman mengaku disuap megawati rp. 2 triliun,"arief budiman sudah mulai pasang kuda-kuda lur. takut kena ciduk kpk, arief budiman mengaku di suap megawati 2 trilyun dan di ancam agar memenangkan partainya di pilplres 2019,",13-jan-20
862379,ada yang bilang suara ikan paus,"suara melengking dari dasar laut, ada yang bilang suara ikan paus.
 tapi dalam sebuah riwayat, saat dajjal laknatullah, akan keluar dari belenggu ikatan rantai maka akan terdengar suara melengking, yaitu suara dabbatul arz. wallahu ‘ak’lam ( hanya allah yang tau ).",25-dec-19
862482,jokowi: ... itu saya lagi demam jadi wajar saja kalau ngk fokus,jokowi: waktu saya bilang penganguran digaji dan mobil esemka di produksi “itu saya lagi demam jadi wajar saja kalau ngk fokus”,7-dec-19
862529,foto polisi masjid,"alhamdulillah, akhirnya polisi “back to masjid”
 gitu dong.! coba dari dulu. gak bakalan tuh ada kasus “buku merah”, beking tempat maksiat, dll.
 semoga anggota polisi yang muslim jadi makin paham syari’at. mengawasi yang wudhunya ga bener di masjid. mantau juga yang suka maling sendal, syukur sykur bisa jagain masjid n jadi mu’adzin kalo ga ada yg adzan. oya, ada yang ketinggal, yang ini penting bangeut. pastikan polisi masjid tersebut agamanya islam.",30-nov-19
862576,"gara-gara tamu asing sering ke kantor anies daripada ke istana presiden, ibukota pun dipindah","sangat berbeda dengan presiden ri yang terlihat kaku jika berkomunikasi dengan tamu asing. bahkan cenderung menghindari acara-acara resmi yang digelar di luar negeri.
 bahkan karena terlalu seringnya anies menerima kunjungan dari negara luar, jokowi disebut warganet ngambek dan ingin memindahkan ibukota jakarta.",21-nov-19
862582,"judul berita setelah minum air bekas cucian kaki jokowi lebih dari 10 warga langsung di larikan kerumah sakit, karna sluruh tubuhnya mengalami gatal-gatal","setelah minum air bekas cucian kaki jokowi lebih dari 10 warga langsung di larikan kerumah sakit, karna sluruh tubuhnya mengalami gatal-gatal",18-nov-19
862620,"kritik aniess, william psi dipecat dprd jakarta sukurrin","kiritik anies kena muka sendiri
 psi dipecat dari dprd dki",11-nov-19
862922,kadis lh denpasar angkat bicara terkait viralnya pesan belanja membawa kresek didenda rp500 ribu,"kepala dinas lingkungan hidup dan kebersihan kota denpasar, i ketut wisada: “saya klarifikasi dari penkot denpasar belum sampai ke tahap penindakan, baru tahap sosialisasi pengurangan sampah plastik,”.",16-sep-19
862944,rekrutmen pt dirgantara indonesia,sehubungan dengan recruitment calon karyawan pada perusahaan kami pt dirgantara indonesia. penerimaan/recruitment calon karyawan ini dilaksanakan oleh departement of human resources development dengan membuka kesempatan bagi anda untuk bergabung bersama tenaga-tenaga professional di bidangnya dan bersama-sama mengatasi setiap tantangan menjadi peluang keberhasilan melalui proses/tahap recruitment dengan seleksi berbasis kompetensi dan transparansi sehingga untuk tahap selanjurnya tepat dan berkualitas sesuai dengan tuntutan dan tantangan dari setiap posisi yang kami tawarkan guna mendukung keberhasilan dan berkelanjutan dari kegiatan operasi pt dirgantara indonesia disetiap wilayah kerja.,10-sep-19
862986,masjid di papua dibakar,masjid di papua dibakar,31-aug-19
863020,"pemberitahuan pemadaman listrik wilayah pamulang, ciputat","waspada untuk daerah pamulang dan ciputat akan ada pemadaman listrik,",27-aug-19
863138,seorang perempuan rela digilir demi lunasi hutang pada fintech,"seorang perempuan berinisial yi asal solo yang rela digilir demi melunasi hutang pinjaman online sebesar rp 1.054.000. sebelumnya korban mengajukan pinjaman ke fintech incash sebesar rp 1 juta, namun uang yang dia terima hanya rp 680.000.",30-jul-19
